;company_name;topics;topics_vector;max_lda_topic;max_lda_weight;esg_vector;max_esg_topic;max_esg_weight
236;S;[(11, 0.030761603), (21, 0.042146172), (46, 0.048509274), (48, 0.40094084), (79, 0.020515526), (82, 0.020396186), (86, 0.13205062), (95, 0.30257878), (15, 0.6667313), (87, 0.31715924), (15, 0.9743342), (90, 0.021379666)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.0307616
 0.         0.         0.         0.82053274 0.         0.
 0.         0.         0.         0.04214617 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04850927 0.
 0.40094084 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02051553 0.         0.         0.02039619 0.
 0.         0.         0.13205062 0.31715924 0.         0.
 0.02137967 0.         0.         0.         0.         0.30257878
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";15;0.8205327391624451;{'environmental': 0.791944198692553, 'social': 0.6392442546095906, 'corporate governance': 0.7257821798917069};environmental;0.791944198692553
237;SAF;[(25, 0.090299666), (69, 0.32431558), (75, 0.043362), (79, 0.048955414), (95, 0.43468884), (25, 0.06433713), (69, 0.9015154)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.0773184  0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.6129155  0.         0.
 0.         0.         0.         0.043362   0.         0.
 0.         0.04895541 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.43468884
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";69;0.612915500998497;{'environmental': 0.40179918033859496, 'social': 0.39295867732600703, 'corporate governance': 0.422482289628012};corporate governance;0.422482289628012
238;SEE;[(35, 0.69038844), (95, 0.30755037), (25, 0.27880406), (35, 0.12660465), (43, 0.026982054), (69, 0.4000578), (86, 0.10013322), (95, 0.063985094), (11, 0.055508982), (25, 0.07087371), (35, 0.19088393), (46, 0.041030303), (53, 0.18665963), (86, 0.14246711), (91, 0.08142331), (95, 0.20873353), (25, 0.058023404), (35, 0.5458785), (53, 0.06352299), (86, 0.17103493), (95, 0.15563136), (35, 0.9942072), (32, 0.07355824), (35, 0.16496173), (87, 0.74553776), (11, 0.025576336), (35, 0.50369966), (49, 0.14398934), (95, 0.3016148)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.04054266
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13590039 0.         0.         0.         0.
 0.         0.         0.07355824 0.         0.         0.45951773
 0.         0.         0.         0.         0.         0.
 0.         0.02698205 0.         0.         0.0410303  0.
 0.         0.14398934 0.         0.         0.         0.12509131
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.40005779 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.13787842 0.74553776 0.         0.
 0.         0.08142331 0.         0.         0.         0.20750303
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";87;0.7455377578735352;{'environmental': 1.1715264563771857, 'social': 0.6680778884392403, 'corporate governance': 0.7794080018787957};environmental;1.1715264563771857
239;SEG;[(6, 0.10476142), (25, 0.17568915), (46, 0.0557516), (60, 0.5035539), (74, 0.11592323), (102, 0.040704526), (6, 0.10455533), (25, 0.17001909), (46, 0.057605233), (60, 0.50308615), (74, 0.118733406), (102, 0.04237073), (25, 0.1366506), (60, 0.8619883), (6, 0.16574477), (25, 0.20546657), (45, 0.062211487), (60, 0.20940669), (66, 0.06196595), (69, 0.1516492), (74, 0.054212004), (96, 0.044851027), (25, 0.18184517), (60, 0.8013408), (25, 0.18875358), (60, 0.7796282), (6, 0.1077624), (15, 0.053534523), (25, 0.56744415), (60, 0.2430442), (25, 0.24779153), (60, 0.7075975), (95, 0.03391507), (25, 0.051066853), (60, 0.56732523), (69, 0.13275371), (75, 0.05842044), (95, 0.050046306), (99, 0.09741552), (25, 0.35005906), (60, 0.60721004), (0, 0.056038905), (25, 0.23756838), (34, 0.06924133), (40, 0.068286404), (60, 0.13582455), (86, 0.044246152), (95, 0.35882106), (6, 0.031788155), (25, 0.23472634), (46, 0.033047184), (60, 0.59997076), (74, 0.0322962), (95, 0.02310396), (25, 0.24526039), (60, 0.650771), (86, 0.03967219), (94, 0.020775793), (25, 0.26608163), (60, 0.49189463), (69, 0.06863493), (86, 0.1374366)];"[0.0560389  0.         0.         0.         0.         0.
 0.10292241 0.         0.         0.         0.         0.
 0.         0.         0.         0.05353452 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.23274446 0.         0.         0.         0.
 0.         0.         0.         0.         0.06924133 0.
 0.         0.         0.         0.         0.0682864  0.
 0.         0.         0.         0.06221149 0.04880134 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.54733157 0.         0.         0.         0.         0.
 0.06196595 0.         0.         0.11767928 0.         0.
 0.         0.         0.08029121 0.05842044 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07378498 0.         0.         0.
 0.         0.         0.         0.         0.02077579 0.1164716
 0.04485103 0.         0.         0.09741552 0.         0.
 0.04153763 0.         0.        ]";60;0.5473315737077168;{'environmental': 0.6022852625453258, 'social': 0.6410372410565948, 'corporate governance': 0.7109833668476934};corporate governance;0.7109833668476934
240;SHW;[(17, 0.998539), (17, 0.998539), (7, 0.07579474), (17, 0.02410248), (20, 0.33047026), (25, 0.18391295), (34, 0.055784367), (43, 0.12156966), (53, 0.10847644), (87, 0.024962056), (89, 0.059147075), (71, 0.027851643), (95, 0.4321166), (101, 0.52367485), (25, 0.13604909), (43, 0.022157228), (86, 0.2593966), (95, 0.23700565), (101, 0.31213993), (17, 0.053677294), (25, 0.21809162), (95, 0.21785747), (101, 0.5031388), (17, 0.2878105), (25, 0.4274345), (95, 0.28166384)];"[0.         0.         0.         0.         0.         0.
 0.         0.07579474 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.47253364
 0.         0.         0.33047026 0.         0.         0.
 0.         0.24137204 0.         0.         0.         0.
 0.         0.         0.         0.         0.05578437 0.
 0.         0.         0.         0.         0.         0.
 0.         0.07186345 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.10847644
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.02785164
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25939661 0.02496206 0.         0.05914707
 0.         0.         0.         0.         0.         0.29216089
 0.         0.         0.         0.         0.         0.44631785
 0.         0.         0.        ]";17;0.4725336439907551;{'environmental': 0.9542673293076729, 'social': 0.7026863770801973, 'corporate governance': 0.8091773603293372};environmental;0.9542673293076729
241;SIAL;[(10, 0.03781422), (25, 0.091731906), (43, 0.020526579), (47, 0.026673192), (53, 0.20821394), (69, 0.03978298), (86, 0.42836916), (95, 0.07985266), (6, 0.15731078), (25, 0.21843679), (34, 0.0982176), (45, 0.26227325), (53, 0.1290927), (69, 0.025188878), (86, 0.0463272), (95, 0.030579282), (10, 0.05709136), (25, 0.027845073), (34, 0.054869805), (45, 0.58557504), (53, 0.021575408), (69, 0.08533866), (76, 0.025904112), (79, 0.027509987), (86, 0.052957855), (95, 0.031098636), (6, 0.09105449), (25, 0.6466062), (45, 0.19934909), (60, 0.031962097), (6, 0.027894404), (10, 0.031127844), (25, 0.5502135), (45, 0.11387039), (53, 0.031078517), (60, 0.040142898), (69, 0.12308583), (79, 0.021910802), (86, 0.032683693)];"[0.         0.         0.         0.         0.         0.
 0.09208656 0.         0.         0.         0.04201114 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.3069667  0.         0.         0.         0.
 0.         0.         0.         0.         0.0765437  0.
 0.         0.         0.         0.         0.         0.
 0.         0.02052658 0.         0.29026694 0.         0.02667319
 0.         0.         0.         0.         0.         0.09749014
 0.         0.         0.         0.         0.         0.
 0.0360525  0.         0.         0.         0.         0.
 0.         0.         0.         0.06834909 0.         0.
 0.         0.         0.         0.         0.02590411 0.
 0.         0.02471039 0.         0.         0.         0.
 0.         0.         0.14008448 0.         0.         0.
 0.         0.         0.         0.         0.         0.04717686
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";25;0.3069666989147663;{'environmental': 0.37931024284328646, 'social': 0.39407920072611285, 'corporate governance': 0.521452939354611};corporate governance;0.521452939354611
242;SLB;[(6, 0.13176318), (21, 0.25531054), (45, 0.55843097), (55, 0.052318018), (21, 0.93680865), (68, 0.060908128), (20, 0.6031295), (21, 0.29000238), (45, 0.05831225), (46, 0.045585614), (20, 0.6133662), (21, 0.3840716), (6, 0.021522548), (20, 0.7002728), (21, 0.23189948), (86, 0.020652726), (20, 0.53805906), (21, 0.24109083), (25, 0.07002257), (43, 0.05190466), (69, 0.080311865)];"[0.         0.         0.         0.         0.         0.
 0.07664286 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.61370689 0.38986391 0.         0.
 0.         0.07002257 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05190466 0.         0.30837161 0.04558561 0.
 0.         0.         0.         0.         0.         0.
 0.         0.05231802 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06090813 0.08031186 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02065273 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";20;0.6137068867683411;{'environmental': 0.5542691874936845, 'social': 0.46589908046425327, 'corporate governance': 0.750120578187136};corporate governance;0.750120578187136
243;SO;[(94, 0.98680806), (94, 0.9977916), (94, 0.99807507)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.99422491 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";94;0.9942249059677124;{'environmental': 0.42609638827187674, 'social': 0.5681285176958356, 'corporate governance': 0.0};social;0.5681285176958356
244;SPLS;[(6, 0.21855602), (10, 0.06763913), (45, 0.529135), (86, 0.028169284), (95, 0.13484846), (6, 0.099454045), (45, 0.63619107), (95, 0.24883704), (41, 0.035934556), (46, 0.11391413), (49, 0.10239304), (79, 0.67194605), (86, 0.035135724), (95, 0.023994211), (25, 0.18407933), (69, 0.02545268), (95, 0.773554)];"[0.         0.         0.         0.         0.         0.
 0.15900503 0.         0.         0.         0.06763913 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.18407933 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.03593456
 0.         0.         0.         0.58266303 0.11391413 0.
 0.         0.10239304 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02545268 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.67194605 0.         0.         0.         0.
 0.         0.         0.0316525  0.         0.         0.
 0.         0.         0.         0.         0.         0.29530843
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";79;0.6719460487365723;{'environmental': 0.8485006859128745, 'social': 0.671768124617774, 'corporate governance': 0.7497191060432336};environmental;0.8485006859128745
245;SRE;[(6, 0.031820487), (16, 0.03590554), (20, 0.03424922), (22, 0.3921451), (34, 0.1581983), (39, 0.04970009), (46, 0.043638878), (75, 0.08419092), (79, 0.09052216), (95, 0.028855596), (20, 0.27536565), (22, 0.5121032), (61, 0.025223227), (89, 0.1405334), (20, 0.2335738), (22, 0.43052003), (25, 0.06747972), (40, 0.07059903), (53, 0.024122387), (89, 0.1328471), (6, 0.22671372), (22, 0.11051247), (34, 0.16728556), (46, 0.034793958), (69, 0.07559529), (99, 0.37434766), (6, 0.5123618), (22, 0.06628738), (46, 0.070247754), (79, 0.03496448), (99, 0.28798914), (20, 0.11857853), (22, 0.51008093), (25, 0.05878182), (34, 0.07735287), (53, 0.03702712), (89, 0.14280488), (6, 0.40791345), (34, 0.039119735), (69, 0.15614638), (99, 0.36667332), (6, 0.08679556), (20, 0.03672079), (22, 0.12564139), (34, 0.11502072), (43, 0.05548094), (46, 0.02764412), (53, 0.054547615), (69, 0.022786945), (79, 0.022744581), (89, 0.29424915), (99, 0.119108185), (6, 0.08073769), (22, 0.091870725), (25, 0.025916217), (34, 0.19049108), (43, 0.08993276), (46, 0.049547713), (47, 0.026019596), (69, 0.31690922), (95, 0.076004356), (99, 0.044919044), (6, 0.033151004), (22, 0.27136052), (34, 0.2022835), (39, 0.045954444), (53, 0.06975921), (69, 0.024493871), (79, 0.05464897), (86, 0.049424898), (95, 0.17019038), (6, 0.04475085), (22, 0.10877082), (34, 0.09307081), (43, 0.12866987), (53, 0.026937969), (69, 0.280721), (79, 0.026063781), (89, 0.23133706)];"[0.         0.         0.         0.         0.         0.
 0.17803057 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03590554 0.
 0.         0.         0.1396976  0.         0.26192926 0.
 0.         0.05072592 0.         0.         0.         0.
 0.         0.         0.         0.         0.13035282 0.
 0.         0.         0.         0.04782727 0.07059903 0.
 0.         0.09136119 0.         0.         0.04517448 0.0260196
 0.         0.         0.         0.         0.         0.04247886
 0.         0.         0.         0.         0.         0.
 0.         0.02522323 0.         0.         0.         0.
 0.         0.         0.         0.14610879 0.         0.
 0.         0.         0.         0.08419092 0.         0.
 0.         0.04578879 0.         0.         0.         0.
 0.         0.         0.0494249  0.         0.         0.18835432
 0.         0.         0.         0.         0.         0.09168344
 0.         0.         0.         0.23860747 0.         0.
 0.         0.         0.        ]";22;0.26192925646901133;{'environmental': 0.7071296437685258, 'social': 0.5419284626590443, 'corporate governance': 0.7404258822610676};corporate governance;0.7404258822610676
